"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50"
0.0121099670963021,0.0121099603059711,0.0121099603059711,0.0121099603059738,0.0121099603455863,0.0121099603059711,0.0121099603059711,0.0121099603059711,0.0121099603059711,0.0121099603059711,0.0121099603059711,0.0559435141619353,0.0559435141616873,0.0121099603059711,0.0121099603059711,0.0121099603059711,0.0559435141616927,0.0997770696964008,0.0121099603059711,0.0121099603059711,0.0121099603059711,0.0121099603059711,0.0559435073713563,0.0121099603059711,0.0121099603059711,0.0121099603059711,0.0121099603068913,0.0121099603059711,0.0121099603059711,0.0121099603059711,0.0121099603059711,0.0121099603059711,0.0558780201975696,0.0121099603059711,0.0121099603059711,0.0559435124417432,0.0121099603059711,0.0121099603059711,0.0121099603059711,0.0121099603059711,0.0121099603059711,0.0121099603059711,0.0121754542700888,0.0559435141616873,0.0121099603061227,0.0121099603059711,0.0121099603059748,0.0121099603059711,0.0121099603059711,0.0121099603059711
0.0150438700811108,0.0146846886737641,0.0146846886732189,0.0146846886732189,0.0146846886732189,0.0146846886732189,0.014684688673219,0.0146846930150806,0.0146846886732189,0.0146847726348635,0.0146846887085051,0.014684688673219,0.120990915890848,0.014684688673219,0.0146846886732189,0.0678378018913659,0.0146846886733077,0.0146846886732191,0.014684688673219,0.0146846886732189,0.0146846886749247,0.0678378019251019,0.0146846886732191,0.0146846886859512,0.0146846886897294,0.014684688673219,0.0146846886874955,0.0146846886824808,0.0146846886732189,0.0146851658965171,0.014684688673219,0.0146846886732216,0.0146846886732189,0.0146846886877293,0.0146846886732189,0.014684688673222,0.014684688675285,0.0674780542828631,0.014684688673219,0.0146846886732189,0.0146846886732278,0.014684688673219,0.0146846886732189,0.014684688673219,0.014684688673219,0.014684688673219,0.0146846886732189,0.0146846886732189,0.0146846886732739,0.0146846886732189
0.0121100193186617,0.0121099603059718,0.05584210061353,0.0559532008307693,0.0122016451752949,0.0121099603059711,0.0121099603060114,0.0121099603059711,0.0121099604145259,0.0121099603357133,0.0121099603192633,0.0121104398948656,0.0121099603059711,0.0121099603061294,0.0121099603697363,0.0997770679985308,0.0121099603060047,0.0559435450436268,0.0121099603059711,0.0121099614745289,0.0121099603059711,0.0121099603059711,0.0121099603719235,0.0121099603059711,0.0121099603059711,0.0121099603059711,0.012110220778381,0.0121099603059711,0.0121099608502467,0.0121099603059711,0.0121099603059711,0.0121099603059712,0.0121099603372399,0.0121099603059711,0.0121099603059711,0.0559435133780739,0.0121099603059711,0.0121099603059711,0.0121099603059711,0.0559436593441184,0.0559435141618989,0.0121099603098407,0.0121099603233576,0.0121099603059711,0.0559425568501586,0.0121099603129854,0.0121099603071356,0.012109983236083,0.0121099603059711,0.0121099603059711
0.0613183889845306,0.0132736201975504,0.0132736201975504,0.0132736201975504,0.0132736201975504,0.0132736201975504,0.0132736201975504,0.0132736201975504,0.0132736201975504,0.0132736201975504,0.0132736202294459,0.0132736201975504,0.0132736201975504,0.0613191902150478,0.0132736201975504,0.0613191901701564,0.0132736201976306,0.0132736201975505,0.0613191902173634,0.0613191902150477,0.0132736201975504,0.0132736201975504,0.0132736201975504,0.0132736201975506,0.0132736201975504,0.0132736201975504,0.0132736202104551,0.0613191902150477,0.0132736201975504,0.0132736201975504,0.0613191902127318,0.0132736201975504,0.0132736201975504,0.0132736201975504,0.0132736201975504,0.0132736201975531,0.0132736201975504,0.0132736201975504,0.0132736201975504,0.0132736201975504,0.0132736201975584,0.0132744214280675,0.0132736201975504,0.0132736201975504,0.0132736201975504,0.0132736201975504,0.0132736201975504,0.0132736201975504,0.0132736201975504,0.0132736201975504
0.00958828711815087,0.00958824039544108,0.0442202221186159,0.00958842857639283,0.0096608305941914,0.0095882403954405,0.00958824039547242,0.0095882403954405,0.00958824048138772,0.00958824041898857,0.0095882403954405,0.00958862010482489,0.0095882403954405,0.00958824039556584,0.00958824044592599,0.0095882403954405,0.00958824039544051,0.00958824103576426,0.0095882403954405,0.391356126920563,0.00958824039655425,0.0442941054316374,0.0095882404476578,0.0442911914289328,0.0095882403954405,0.0095882403954405,0.00958844661761282,0.0095882403954405,0.00958824082636534,0.0442941057439687,0.0095882403954405,0.0095882403954406,0.00958824042019716,0.00958824039641322,0.0095882403954405,0.00958824039553826,0.0095882403954405,0.0095882403954405,0.0095882403954405,0.00958824039802209,0.00958824039544233,0.0095882403985042,0.00958824040920607,0.0095882403954405,0.00958824043181119,0.00958824040099406,0.0095882403963595,0.00958825855012836,0.0095882403954405,0.00958824039544051
0.00993302121972229,0.00993297281237811,0.0457891396865186,0.0458945871438181,0.0100081814218904,0.0099329728123775,0.00993297281241058,0.0099329728123775,0.00993297290142363,0.00993297283677462,0.00993297281940407,0.0459013292007613,0.0099329728123775,0.00993297281250737,0.0099329728646833,0.117793978384071,0.00993297281239534,0.0458866666711758,0.0099329728123775,0.0099329737709303,0.0099329728123775,0.0099329728123775,0.00993297286647744,0.0099329728123775,0.0099329728123775,0.0099329728123775,0.00993318647295047,0.0099329728123775,0.0458866579711487,0.0099329728123775,0.0099329728123775,0.00993297281237761,0.0818160139055592,0.0099329728123775,0.0099329728123775,0.045886640696844,0.0099329728123775,0.0099329728123775,0.0099329728123775,0.0458867604549105,0.0458867064729242,0.00993297281555167,0.00995720543212749,0.0099329728123775,0.0458858561098642,0.0099329728181313,0.00993297281333272,0.00993299193938612,0.0099329728123775,0.00993297281237751
0.0121099603059711,0.0559435141615947,0.0121099603059711,0.0121099603059711,0.0121099603059711,0.0121099603059711,0.0121099603059711,0.0121099603059711,0.0121099603059711,0.0121099603059711,0.0121099603350704,0.0121099603059711,0.0121099603059711,0.0121099603059711,0.0121099603059711,0.0559435141178075,0.0559435141644188,0.0121099603059712,0.0121099603059711,0.0121099603059711,0.0121099603059711,0.0121099603059711,0.0121099603059711,0.0121099603059711,0.0121099603059711,0.0121099603059711,0.0121099603177445,0.0559435141616882,0.0121099603059711,0.0121099603059711,0.0121099603059711,0.0121099603059711,0.0121099603059711,0.187364650503631,0.0121099603059711,0.0121099603059735,0.0121099603059711,0.0121894855312677,0.0121099603059711,0.0121099603059711,0.0559435141619604,0.0121099603059711,0.0121099603059711,0.0121099603059711,0.0121099603059711,0.0121099603059711,0.0121099603059711,0.0121099603059711,0.0121099603059711,0.0121099603059711
0.0116014849991758,0.011601428466483,0.053505406490492,0.0116016561582425,0.011689259900989,0.0116014284664823,0.0116014284665209,0.0116014284664823,0.0116014285704751,0.0116014284949746,0.0116014284943596,0.0116018879003368,0.0116014284664823,0.0535942861397315,0.0535942884140077,0.0535942860827539,0.179563285907389,0.0535943157181401,0.0116014284664823,0.0116014295859317,0.0116014284664823,0.0116014284664823,0.0116014285296631,0.0116014284664823,0.0116014284664823,0.0116110017080234,0.0116016779987087,0.0116014284664823,0.0116014289878849,0.0116014284664823,0.0116014284664823,0.0116014284664824,0.0116014284964369,0.0116014284664823,0.0116014284664823,0.0535942853858141,0.0116014284664823,0.0116014284664823,0.0116014284664823,0.0116014284696059,0.0116014284664915,0.0116014284701893,0.0116014284831381,0.0116014284664823,0.0116014285106347,0.0116014284732019,0.0116014284675978,0.0116014504329606,0.0116014284664823,0.0116014284664823
0.0146847684647156,0.0146846886732199,0.067725285216656,0.0146849768776213,0.0147958625704738,0.014684688673219,0.0146846886732679,0.067837801896473,0.0146846888048495,0.0146846887092835,0.0146846886732232,0.0146852702087825,0.014684688673219,0.0146846886734109,0.0146846887505389,0.014684688673219,0.014684688673219,0.0146846896538927,0.014684688673219,0.0678378548272645,0.014684688673219,0.014684688673219,0.0678377966916846,0.0146846887177754,0.014684688673219,0.014684688673219,0.0146850045082553,0.014684688673219,0.0146846893331924,0.014684688673219,0.014684688673219,0.0146846886732191,0.0146846887111345,0.014684688673219,0.014684688673219,0.0146846886733687,0.014684688673219,0.014684688673219,0.0678378019410252,0.0146846886771727,0.0146846886732218,0.0146846886779111,0.0146846886943013,0.014684688673219,0.0146846887289217,0.0146846886817244,0.0146846886746264,0.0146847164776322,0.014684688673219,0.014684688673219
0.0121100193254775,0.0121099603059718,0.0558122470214787,0.0121102198198641,0.0122016572112234,0.0559435141616873,0.0121099603060114,0.0121099603059711,0.0121099604145385,0.0121099603357167,0.0121099603059711,0.055961421988704,0.0121099603059711,0.0121099603061294,0.0121099603697437,0.0121099603059711,0.0121099603059713,0.055943545046575,0.0121099603059711,0.0121099614746638,0.0121099603059711,0.0121099603059711,0.0121099603719311,0.0121099603059711,0.0121099603059711,0.0121099603059711,0.0997996926721719,0.0121099603059711,0.0559421989501146,0.0121099603059711,0.0121099603059711,0.0121099603059712,0.0121099603372436,0.0121099603059711,0.0121099603059711,0.0559435133780756,0.0121099603059711,0.0121099603059711,0.0121099603059711,0.0121099641957385,0.0121099603059734,0.0121099603098411,0.0121099603233596,0.0121099603059711,0.0559434901715769,0.0121099603129863,0.0121099603071357,0.0121099832387313,0.0121099603059711,0.0121099603059711
0.013943545803757,0.013943545803757,0.013943545803757,0.0139435458037584,0.013943545803757,0.013943545803757,0.0644139974391157,0.013943545803757,0.013943545803757,0.013943545803757,0.0644139974391158,0.013943545803757,0.013943545803757,0.0644139974391157,0.013943545803757,0.013943545803757,0.0139435458037571,0.0139435458279916,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.0644139974083601,0.013943545803757,0.013943545803757,0.013943545803757,0.0644139974391156,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.0644139974456308,0.013943545803757,0.0139435458037613,0.013943545803757,0.013943545803757,0.013943545803757
0.0126651791281046,0.0126651174121461,0.0584110727271837,0.0126653659800878,0.0127610016786931,0.0585081335862371,0.0126651174121875,0.0126651174121481,0.0126651175270606,0.0126651174432499,0.012665117412149,0.0126656189697111,0.0126651174121453,0.0585081335924166,0.0126651174788315,0.0126651174121453,0.0126651174121453,0.012665118257948,0.0126651174121453,0.0585084726311111,0.0126651174121453,0.0126651174121453,0.0126651174811189,0.0585078401545474,0.0126651174121453,0.0126651174121453,0.0126653898107086,0.0126651174121453,0.0585081548297988,0.0126651174121453,0.0126651174121453,0.0126651174121455,0.0126651174448464,0.0126651174121453,0.0126651174121453,0.0126651174122744,0.0126651174121453,0.0126651174121453,0.0585081335862334,0.0126651174155553,0.0126651174121477,0.0126651174161922,0.0126651174303282,0.0126651174121453,0.0126651174601873,0.0585081338600293,0.0126651174133592,0.0126651413926457,0.0126651174121453,0.0126651174121453
0.0116014850029906,0.011601428466483,0.0534887030227903,0.0116016770641146,0.0116892667545111,0.0116014284664823,0.0116014284665209,0.0116014284664823,0.0116014285704821,0.0116014284949765,0.0116014284943596,0.0536114405631905,0.0116014284664823,0.011601428466634,0.0535942884141615,0.0535942860944897,0.0116014284665526,0.0535943157196644,0.0116014284664823,0.0116014295860072,0.0535942861340709,0.0116014284664823,0.0116014285296674,0.0116014284664823,0.0116014284664823,0.0535942855637829,0.0116016780155558,0.0116014284664823,0.0116014295582081,0.0116014284664823,0.0116014284664823,0.0116014284664824,0.0116014284964391,0.0116014284664823,0.0116014284664823,0.053594285383454,0.0116014284664823,0.0116014284664823,0.0116014284664823,0.011601432192907,0.0535942861344157,0.0116014284701895,0.0116014284831392,0.0116014284664823,0.0535942631518351,0.0116014284732023,0.0116014284675979,0.0116014504344429,0.0116014284664823,0.0116014284664823
0.0716460104496462,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042606863,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.0716460103971947,0.0155090425696897,0.0155090425695961,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042584674,0.0716460104496462,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.0716460104496462,0.015509042569596,0.0155090425695992,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.0155090425696054,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596
0.00949334796573551,0.00926667857449457,0.0427375255252922,0.00926681569900635,0.00933669394877575,0.00926663384884822,0.00926663384887908,0.00926663658874026,0.00926663393190402,0.00926668685483241,0.00926663384884822,0.00926700078393617,0.00926663385411541,0.00926663384896935,0.00926663389763529,0.00926663384903556,0.00926663384884824,0.00926663446763033,0.176975407035663,0.00926663474291702,0.00926663384992469,0.0428084030611465,0.00926663389930885,0.00926663385688297,0.143298515962886,0.0428084030711977,0.0092668331332779,0.00926663385469285,0.00926663426527597,0.00926693499624265,0.0428084759959524,0.00935748099641376,0.00926663387277203,0.00926663385800484,0.00926663384884822,0.0092666338489427,0.00931093854258568,0.0425813798852728,0.00926663384884823,0.00926663385134297,0.00926663384885,0.00926663385180887,0.0092666338621507,0.0428084030711976,0.00926663388399534,0.00926663385421496,0.00926663384973631,0.00926665139277894,0.0428084030724929,0.00926663384884823
0.0121100193186617,0.0121099603059718,0.05584210061353,0.0559532008307693,0.0122016451752949,0.0121099603059711,0.0121099603060114,0.0121099603059711,0.0121099604145259,0.0121099603357133,0.0121099603192633,0.0121104398948656,0.0121099603059711,0.0121099603061294,0.0121099603697363,0.0997770679985308,0.0121099603060047,0.0559435450436268,0.0121099603059711,0.0121099614745289,0.0121099603059711,0.0121099603059711,0.0121099603719235,0.0121099603059711,0.0121099603059711,0.0121099603059711,0.012110220778381,0.0121099603059711,0.0121099608502467,0.0121099603059711,0.0121099603059711,0.0121099603059712,0.0121099603372399,0.0121099603059711,0.0121099603059711,0.0559435133780739,0.0121099603059711,0.0121099603059711,0.0121099603059711,0.0559436593441184,0.0559435141618989,0.0121099603098407,0.0121099603233576,0.0121099603059711,0.0559425568501586,0.0121099603129854,0.0121099603071356,0.012109983236083,0.0121099603059711,0.0121099603059711
0.0135983682514381,0.0613191902334693,0.0612176167194473,0.0132738806816016,0.013373975011431,0.0132736201975504,0.0132736201975946,0.0132736241221998,0.0132736203165204,0.0132736961238663,0.0132736201975504,0.0132741457991733,0.0132736202050951,0.0132736201977239,0.0132736202674335,0.0132736201975504,0.0132736201975504,0.0132736210839003,0.0132736201975504,0.0613192382881957,0.0132736201975504,0.0132736201975504,0.0132736202698305,0.0132736201975507,0.0132736202124743,0.0132736201975504,0.0132739056546328,0.0132736202059223,0.0132736207940458,0.0132740515641697,0.0132736201975504,0.0613191899415771,0.0613191914940822,0.0132736202093198,0.0132736201975504,0.0132736201976857,0.0132736201994179,0.0609940019803789,0.0132736201975504,0.0132736202011239,0.0132736201975529,0.0132736202017912,0.013273620216605,0.0132736201975504,0.0132736202478955,0.0132736202052377,0.0132736201988225,0.0132736453276585,0.0132736201976001,0.0613191902149307
0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.0139435458372622,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.0644139973916527,0.0139435458038412,0.0139435458037571,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545817313,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.215825352345192,0.013943545803757,0.0139435458037598,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.0644139974394301,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757
0.0117234910743179,0.0535942861414188,0.0535055168141126,0.0116016561343596,0.0116891368157285,0.0116014284664823,0.0116014284665209,0.0116014300288692,0.137254444455854,0.0116014587075478,0.0123865203721112,0.0116018878520157,0.0116014284694858,0.0116014284666339,0.0116014285275614,0.0116014284664823,0.0116014284664823,0.052808823789712,0.0116014284664823,0.0116014295858145,0.0116014284664823,0.0116014284664823,0.0116014285296565,0.0116014284664824,0.0116014284724234,0.0116014284664823,0.0116016779612505,0.0116014284698151,0.0116014289878303,0.0536006958630605,0.0116014284664823,0.0116014284664834,0.0116014284964338,0.0119273973439649,0.0116014284664823,0.0116014284666006,0.0116014284672257,0.0954586985594221,0.0116014284664823,0.0116014284696056,0.0116014284664845,0.0116014284701889,0.0116014284831364,0.0116014284664823,0.0116014285104848,0.0535942863848416,0.0116014284675941,0.0116014504306617,0.0116014284665021,0.0116014284664823
0.0132736201975504,0.0132736201975504,0.0132736201975504,0.0132736201975504,0.0132736201975504,0.0132736201975504,0.0613191902150492,0.109364760232783,0.0132736201975504,0.0132736201975504,0.0132736202294459,0.0132736201975504,0.0132736201975504,0.0132736201975504,0.0132736201975504,0.061319190170155,0.0132736201976306,0.0132736201975505,0.0132736201975504,0.0132736201975504,0.0132736201975504,0.0132736201975504,0.0132736201975504,0.0132736201975504,0.0132736201975504,0.0132736201975504,0.0132736202104551,0.109364760232545,0.0132736201975504,0.0132736201975504,0.0132736201975504,0.0132736201975504,0.0132736201975504,0.0132736201975504,0.0132736201975504,0.0132736201975531,0.0132736201975504,0.0132736201975504,0.0132736201975504,0.0132736201975504,0.0132736201975584,0.0132736201975504,0.0132736201975504,0.0132736201975504,0.0132736201975504,0.0613191902148104,0.0132736201975504,0.0132736201975504,0.0132736201975504,0.0132736201975504
0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.215825352345192,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.0644139974391157,0.013943545803757,0.013943545803757,0.0644139974391157,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757
0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0126651174132186,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0582254754539623,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0585081335862371,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.012665117478405,0.196037182107439,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0129477755445559,0.0126651174121453,0.0585081335861013,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0585081335199775
0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.0159541103409475,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.239611846318445,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596,0.015509042569596
0.0118838216710488,0.0532319849457363,0.0116014284664823,0.0116014284664823,0.0116014285495658,0.0116014284678174,0.0116014284664823,0.0116014318954941,0.0116014284664823,0.0116014947757002,0.0116014284664823,0.0116014284664964,0.0116014284730742,0.0116014284664823,0.0116014284664823,0.0116014284664823,0.0116014284664823,0.0535942860509731,0.0116014284665365,0.0116014284664823,0.0116014284664824,0.0116014284664823,0.0116014284664823,0.0535942860275485,0.137489246621766,0.0535942861340695,0.0116014284664823,0.0116014284737969,0.0116014284664823,0.0116018053563355,0.0535942861340194,0.0116036084352978,0.0116014284664823,0.0116014284767654,0.0116014284664823,0.0116014284664823,0.012052306201817,0.0533114446074996,0.053594286240612,0.0116014284664823,0.0116014284664823,0.0116014284664823,0.0116014284664823,0.0116014284664823,0.0116014284664823,0.0116014284664823,0.0116014284664823,0.0116014284664823,0.0116014284665257,0.0116014284664823
0.110697680706528,0.0095882403958735,0.0442150779421591,0.00958842856127125,0.00966073076075479,0.0095882403954405,0.00958824039547242,0.0442942292873831,0.00958824048138084,0.0442965925881024,0.00958824039544327,0.00958862007421526,0.00958824040206151,0.00958824039556583,0.00958824044592194,0.0095882403954405,0.00958824039544052,0.00958824103571297,0.0443050972985154,0.00958824261193234,0.0095882403954405,0.0095882403954405,0.0442934476121371,0.148400713948245,0.00958824040853722,0.0095882403954405,0.00958844660103653,0.00958824040278738,0.00958824082633082,0.00958861895714358,0.0095882403954405,0.00958824039544446,0.00958824042019518,0.00958824040576892,0.0095882403954405,0.00958824039553825,0.00958824039707936,0.012599803172494,0.0442941057439694,0.00958824039802188,0.00958824039544233,0.0442941058583121,0.00958824040920497,0.0095882403954405,0.00958824043180828,0.00958824040099362,0.00958824039635943,0.00958825854867363,0.00958824039548413,0.0442941057417345
0.0103034687171017,0.0103034185060416,0.0475038724573691,0.0103036392899159,0.0103814289401603,0.010303418506041,0.0103034185060753,0.010303418506041,0.0103034185984051,0.0103034185313471,0.010303418506041,0.0482665753293334,0.010303418506041,0.0103034185061757,0.0103034185602957,0.010303418506041,0.010303418506041,0.0103034191941736,0.010303418506041,0.0475979998392125,0.010303418506041,0.010303418506041,0.0103034185621567,0.010303418506041,0.345237784878045,0.010303418506041,0.0103040733258983,0.010303418506041,0.010303418969139,0.010303418506041,0.010303418506041,0.0103034185060411,0.0103034185326461,0.010303418506041,0.010303418506041,0.0103034185062149,0.010303418506041,0.010303418506041,0.010303418506041,0.0103034218155398,0.0103034185060429,0.0103034185093334,0.0103034185208343,0.010303418506041,0.0475979423001605,0.0103034185120091,0.0103034185070286,0.0103664699404028,0.010303418506041,0.010303418506041
0.014684688673219,0.014684688673219,0.014684688673219,0.014684688673219,0.014684688673219,0.014684688673219,0.014684688673219,0.0150035308423571,0.014684688673219,0.014684688673219,0.0146846887085051,0.014684688673219,0.014684688673219,0.014684688673219,0.014684688673219,0.0678378018913659,0.0146846886733077,0.0146846886732191,0.0676434801604245,0.014684688673219,0.014684688673219,0.014684688673219,0.0148790104538235,0.014684688673219,0.014684688673219,0.014684688673219,0.0146846886874955,0.014684688673219,0.014684688673219,0.014684688673219,0.014684688673219,0.014684688673219,0.014684688673219,0.014684688673219,0.014684688673219,0.014684688673222,0.014684688673219,0.014684688673219,0.014684688673219,0.014684688673219,0.0146846886732278,0.014684688673219,0.014684688673219,0.173825186307512,0.014684688673219,0.014684688673219,0.014684688673219,0.014684688673219,0.014684688673219,0.0146846886732194
0.0116014850010692,0.011601428466483,0.0534971282583065,0.0536031423390603,0.0116892633747954,0.0535942861340706,0.0116014284665209,0.0116014284664823,0.0116014285704786,0.0116014284949755,0.0116014284943596,0.0116018879159126,0.0116014284664823,0.0116014284666339,0.0116014285275698,0.0535942860945755,0.0116014284665525,0.0535943149665586,0.0116014284664823,0.0116014295859691,0.0116014284664823,0.0116014284664823,0.0116014285296652,0.0116014284664823,0.0116014284664823,0.0116014284664823,0.0116016780070698,0.0116014284664823,0.0116014289879023,0.0116014284664823,0.0116014284664823,0.0116014284664824,0.0535315435664355,0.0116014284664823,0.0116014284664823,0.0116014284666384,0.0116014284664823,0.0116014284664823,0.0116014284664823,0.0116014301703915,0.0535942861344159,0.0116014284701894,0.011664172167245,0.0535942861340709,0.0955867895044282,0.0116014284732021,0.0116014284675943,0.0116014504336963,0.0116014284664823,0.0116014284664823
0.0126651791281191,0.0126651174121461,0.0584110084103406,0.0126653659801466,0.0127610017997561,0.0126651174121453,0.0126651174121875,0.0126651174121481,0.0126651175256729,0.0126651174432499,0.0126651174425786,0.0126656189698452,0.0126651174121453,0.0585081335924167,0.0126651174788315,0.0585081335433992,0.0126651174122219,0.0585081650611804,0.0126651174121453,0.104351252850855,0.0126651174121453,0.0126651174121453,0.0126651174811189,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0126653898230883,0.0126651174121453,0.0126651179813534,0.0126651174121453,0.0126651174121453,0.0126651174121455,0.0126651174448464,0.0126651174121453,0.0126651174121453,0.012665117412277,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0126651174155553,0.0126651174121554,0.0126651174161922,0.0126651174303282,0.0585081303510003,0.0126651174601874,0.0585081338600294,0.0126651174133592,0.0126651413926514,0.0126651174121453,0.0126651174121453
0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.266252180451002,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.0644139974314256,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.013943545803757,0.0139871693409955,0.013943545803757,0.013943545803757,0.013943545803757
0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0585089846656782,0.0126651175028464,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0585081336032371,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0126651174121454,0.058508133495045,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0126651174121534,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0126651174121455,0.0126651174121453,0.0126651174121453,0.01266511741223,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.196037881387841,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0585065832108651,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0126651174121453,0.0126651174121453
